,time,u_1205,v_1206,w_1204,P_4023,NEP1_56
793,2020-07-19 13:55:02,-4.811245352682599,-6.600217477207204,-1.2222665781116555,10.152837646484345,4.976673666387796
794,2020-07-19 14:00:02,-3.071681888310432,-8.218519568066407,-1.8360476179797511,10.153647949218719,4.9767035990953445
795,2020-07-19 14:05:02,-1.4537927388154874,-9.778352667254698,-1.5686033991705473,10.157920166015652,4.976783264428377
796,2020-07-19 14:10:02,0.0210827316182633,-11.688471661574766,-1.4217480041056816,10.164916748047053,4.881799761205912
797,2020-07-19 14:15:02,1.7841815294083596,-12.203930191012448,-1.476763973765207,10.175281250000168,1.6464438289403915
798,2020-07-19 14:20:02,3.209516064574778,-12.858725133268196,-1.4693550899457148,10.18937475585955,1.83640843257308
799,2020-07-19 14:25:02,3.1766924553732823,-14.242787117851437,-1.6092886411009735,10.205528808593588,1.8441803567111492
800,2020-07-19 14:30:02,3.4378522076612237,-15.260672821248363,-1.8069384562992623,10.224547119140867,2.22581023350358
801,2020-07-19 14:35:02,3.596361103611567,-16.753031098351727,-1.6589598196063313,10.245324218749998,1.8375388719141483
802,2020-07-19 14:40:02,4.5468095179145145,-17.1347664517128,-1.6917763162019255,10.268209472656162,2.1766888350248337
803,2020-07-19 14:45:02,7.514671522126286,-15.692847390138274,-1.6026342135185647,10.292477294921964,1.633619051426649
804,2020-07-19 14:50:02,9.17380408300477,-15.636128604290104,-1.5378103938304546,10.31881982421865,0.6615758128464222
805,2020-07-19 14:55:02,11.55215751231545,-18.280338238120684,-2.21300249036748,10.347579345703148,0.9838217310607433
806,2020-07-19 15:00:02,12.75936105469048,-18.677948529907383,-1.972887869119497,10.377838378906231,2.584072817116976
807,2020-07-19 15:05:02,14.492014665603557,-21.00543302064949,-2.235839783176012,10.410853271484536,4.621225539594889
